userId,movieId,rating,timestamp,rating_datetime
1,1023,5.0,964982681,2000-07-30 18:44:41
1,1024,5.0,964982876,2000-07-30 18:47:56
1,1025,5.0,964982791,2000-07-30 18:46:31
1,1029,5.0,964982855,2000-07-30 18:47:35
1,1030,3.0,964982903,2000-07-30 18:48:23
1,1031,5.0,964982653,2000-07-30 18:44:13
1,1032,5.0,964982791,2000-07-30 18:46:31
1,1042,4.0,964981179,2000-07-30 18:19:39
1,1049,5.0,964982400,2000-07-30 18:40:00
1,1060,4.0,964980924,2000-07-30 18:15:24
1,1073,5.0,964981680,2000-07-30 18:28:00
1,1080,5.0,964981327,2000-07-30 18:22:07
1,1089,5.0,964982951,2000-07-30 18:49:11
1,1090,4.0,964984018,2000-07-30 19:06:58
1,1092,5.0,964983484,2000-07-30 18:58:04
1,1097,5.0,964981680,2000-07-30 18:28:00
1,1127,4.0,964982513,2000-07-30 18:41:53
1,1136,5.0,964981327,2000-07-30 18:22:07
1,1196,5.0,964981827,2000-07-30 18:30:27
1,1197,5.0,964981872,2000-07-30 18:31:12
1,1198,5.0,964981827,2000-07-30 18:30:27
1,1206,5.0,964983737,2000-07-30 19:02:17
1,1208,4.0,964983250,2000-07-30 18:54:10
1,1210,5.0,964980499,2000-07-30 18:08:19
1,1213,5.0,964982951,2000-07-30 18:49:11
1,1214,4.0,964981855,2000-07-30 18:30:55
1,1219,2.0,964983393,2000-07-30 18:56:33
1,1220,5.0,964981909,2000-07-30 18:31:49
1,1222,5.0,964981909,2000-07-30 18:31:49
1,1224,5.0,964984018,2000-07-30 19:06:58
1,1226,5.0,964983618,2000-07-30 19:00:18
1,1240,5.0,964983723,2000-07-30 19:02:03
1,1256,5.0,964981442,2000-07-30 18:24:02
1,1258,3.0,964983414,2000-07-30 18:56:54
1,1265,4.0,964983599,2000-07-30 18:59:59
1,1270,5.0,964983705,2000-07-30 19:01:45
1,1275,5.0,964982290,2000-07-30 18:38:10
1,1278,5.0,964983414,2000-07-30 18:56:54
1,1282,5.0,964982703,2000-07-30 18:45:03
1,1291,5.0,964981909,2000-07-30 18:31:49
1,1298,5.0,964984086,2000-07-30 19:08:06
1,1348,4.0,964983393,2000-07-30 18:56:33
1,1377,3.0,964982653,2000-07-30 18:44:13
1,1396,3.0,964983017,2000-07-30 18:50:17
1,1408,3.0,964982310,2000-07-30 18:38:30
1,1445,3.0,964984112,2000-07-30 19:08:32
1,1473,4.0,964980875,2000-07-30 18:14:35
1,1500,4.0,964980985,2000-07-30 18:16:25
1,1517,5.0,964981107,2000-07-30 18:18:27
1,1552,4.0,964982620,2000-07-30 18:43:40
1,1573,5.0,964982290,2000-07-30 18:38:10
1,1580,3.0,964981125,2000-07-30 18:18:45
1,1587,5.0,964982346,2000-07-30 18:39:06
1,1617,5.0,964982951,2000-07-30 18:49:11
1,1620,4.0,964983056,2000-07-30 18:50:56
1,1625,5.0,964983504,2000-07-30 18:58:24
1,1644,3.0,964983536,2000-07-30 18:58:56
1,1676,3.0,964982620,2000-07-30 18:43:40
1,1732,5.0,964981125,2000-07-30 18:18:45
1,1777,4.0,964981230,2000-07-30 18:20:30
1,1793,4.0,964981404,2000-07-30 18:23:24
1,1804,5.0,964983034,2000-07-30 18:50:34
1,1805,4.0,964983056,2000-07-30 18:50:56
1,1920,4.0,964981780,2000-07-30 18:29:40
1,1927,5.0,964981497,2000-07-30 18:24:57
1,1954,5.0,964982176,2000-07-30 18:36:16
1,1967,4.0,964981710,2000-07-30 18:28:30
1,2000,4.0,964982211,2000-07-30 18:36:51
1,2005,5.0,964981710,2000-07-30 18:28:30
1,2012,4.0,964984176,2000-07-30 19:09:36
1,2018,5.0,964980523,2000-07-30 18:08:43
1,2028,4.0,964981888,2000-07-30 18:31:28
1,2033,5.0,964982903,2000-07-30 18:48:23
1,2046,4.0,964982563,2000-07-30 18:42:43
1,2048,5.0,964982791,2000-07-30 18:46:31
1,2054,4.0,964981747,2000-07-30 18:29:07
1,2058,5.0,964982400,2000-07-30 18:40:00
1,2078,5.0,964982838,2000-07-30 18:47:18
1,2090,5.0,964982838,2000-07-30 18:47:18
1,2093,3.0,964981710,2000-07-30 18:28:30
1,2094,5.0,964982653,2000-07-30 18:44:13
1,2096,4.0,964982838,2000-07-30 18:47:18
1,2099,4.0,964982588,2000-07-30 18:43:08
1,2105,4.0,964981725,2000-07-30 18:28:45
1,2115,5.0,964982529,2000-07-30 18:42:09
1,2116,5.0,964982876,2000-07-30 18:47:56
1,2137,5.0,964982791,2000-07-30 18:46:31
1,2139,5.0,964982791,2000-07-30 18:46:31
1,2141,5.0,964982838,2000-07-30 18:47:18
1,2143,4.0,964981725,2000-07-30 18:28:45
1,2161,5.0,964981710,2000-07-30 18:28:30
1,2174,4.0,964981680,2000-07-30 18:28:00
1,2193,4.0,964981710,2000-07-30 18:28:30
1,2253,2.0,964981775,2000-07-30 18:29:35
1,2268,4.0,964982989,2000-07-30 18:49:49
1,2273,4.0,964982310,2000-07-30 18:38:30
1,2291,5.0,964983664,2000-07-30 19:01:04
1,2329,5.0,964983263,2000-07-30 18:54:23
1,2338,2.0,964983546,2000-07-30 18:59:06
1,2353,5.0,964983861,2000-07-30 19:04:21
1,2366,4.0,964982462,2000-07-30 18:41:02
1,2387,5.0,964983123,2000-07-30 18:52:03
1,2389,2.0,964983094,2000-07-30 18:51:34
1,2395,5.0,964981093,2000-07-30 18:18:13
1,2406,4.0,964982310,2000-07-30 18:38:30
1,2414,3.0,964982513,2000-07-30 18:41:53
1,2427,5.0,964982242,2000-07-30 18:37:22
1,2450,4.0,964982620,2000-07-30 18:43:40
1,2459,5.0,964983414,2000-07-30 18:56:54
1,2470,5.0,964982588,2000-07-30 18:43:08
1,2478,4.0,964984169,2000-07-30 19:09:29
1,2492,4.0,965719662,2000-08-08 07:27:42
1,2502,5.0,964981278,2000-07-30 18:21:18
1,2528,3.0,964982328,2000-07-30 18:38:48
1,2529,5.0,964982242,2000-07-30 18:37:22
1,2542,5.0,964981265,2000-07-30 18:21:05
1,2571,5.0,964981888,2000-07-30 18:31:28
1,2580,5.0,964983000,2000-07-30 18:50:00
1,2596,5.0,964981144,2000-07-30 18:19:04
1,2616,4.0,964983080,2000-07-30 18:51:20
1,2617,2.0,964982588,2000-07-30 18:43:08
1,2628,4.0,964980523,2000-07-30 18:08:43
1,2640,4.0,964982377,2000-07-30 18:39:37
1,2641,5.0,964982620,2000-07-30 18:43:40
1,2644,4.0,964983393,2000-07-30 18:56:33
1,2648,4.0,964983414,2000-07-30 18:56:54
1,2654,5.0,964983393,2000-07-30 18:56:33
1,2657,3.0,964983426,2000-07-30 18:57:06
1,2692,5.0,964981855,2000-07-30 18:30:55
1,2700,5.0,964980985,2000-07-30 18:16:25
1,2716,5.0,964983414,2000-07-30 18:56:54
1,2761,5.0,964982703,2000-07-30 18:45:03
1,2797,4.0,964981710,2000-07-30 18:28:30
1,2826,4.0,964980523,2000-07-30 18:08:43
1,2858,5.0,964980868,2000-07-30 18:14:28
1,2872,5.0,964981680,2000-07-30 18:28:00
1,2899,5.0,964982703,2000-07-30 18:45:03
1,2916,4.0,964982290,2000-07-30 18:38:10
1,2944,5.0,964981872,2000-07-30 18:31:12
1,2947,5.0,964982176,2000-07-30 18:36:16
1,2948,5.0,964982191,2000-07-30 18:36:31
1,2949,5.0,964981888,2000-07-30 18:31:28
1,2959,5.0,964983282,2000-07-30 18:54:42
1,2985,4.0,964983034,2000-07-30 18:50:34
1,2987,5.0,964982495,2000-07-30 18:41:35
1,2991,5.0,964982271,2000-07-30 18:37:51
1,2993,5.0,964982242,2000-07-30 18:37:22
1,2997,4.0,964980896,2000-07-30 18:14:56
1,3033,5.0,964983762,2000-07-30 19:02:42
1,3034,5.0,964982791,2000-07-30 18:46:31
1,3052,5.0,964981208,2000-07-30 18:20:08
1,3053,5.0,964984086,2000-07-30 19:08:06
1,3062,4.0,964981872,2000-07-30 18:31:12
1,3147,5.0,964983873,2000-07-30 19:04:33
1,3168,4.0,964982495,2000-07-30 18:41:35
1,3176,1.0,964983504,2000-07-30 18:58:24
1,3243,3.0,964981093,2000-07-30 18:18:13
1,3247,3.0,964983108,2000-07-30 18:51:48
1,3253,5.0,964981107,2000-07-30 18:18:27
1,3273,5.0,964983536,2000-07-30 18:58:56
1,3386,5.0,964983484,2000-07-30 18:58:04
1,3439,4.0,964981799,2000-07-30 18:29:59
1,3440,4.0,964981799,2000-07-30 18:29:59
1,3441,5.0,964982328,2000-07-30 18:38:48
1,3448,5.0,964984054,2000-07-30 19:07:34
1,3450,5.0,964981144,2000-07-30 18:19:04
1,3479,4.0,964981725,2000-07-30 18:28:45
1,3489,4.0,964981775,2000-07-30 18:29:35
1,3527,4.0,964982271,2000-07-30 18:37:51
1,3578,5.0,964980668,2000-07-30 18:11:08
1,3617,4.0,964980683,2000-07-30 18:11:23
1,3639,4.0,964982271,2000-07-30 18:37:51
1,3671,5.0,964981589,2000-07-30 18:26:29
1,3702,5.0,964983737,2000-07-30 19:02:17
1,3703,5.0,964981909,2000-07-30 18:31:49
1,3729,5.0,964982363,2000-07-30 18:39:23
1,3740,4.0,964982417,2000-07-30 18:40:17
1,3744,4.0,964980694,2000-07-30 18:11:34
1,3793,5.0,964981855,2000-07-30 18:30:55
1,3809,4.0,964981220,2000-07-30 18:20:20
1,4006,4.0,964982903,2000-07-30 18:48:23
1,5060,5.0,964984002,2000-07-30 19:06:42
2,318,3.0,1445714835,2015-10-24 19:27:15
2,333,4.0,1445715029,2015-10-24 19:30:29
2,1704,4.5,1445715228,2015-10-24 19:33:48
2,3578,4.0,1445714885,2015-10-24 19:28:05
2,6874,4.0,1445714952,2015-10-24 19:29:12
2,8798,3.5,1445714960,2015-10-24 19:29:20
2,46970,4.0,1445715013,2015-10-24 19:30:13
2,48516,4.0,1445715064,2015-10-24 19:31:04
2,58559,4.5,1445715141,2015-10-24 19:32:21
2,60756,5.0,1445714980,2015-10-24 19:29:40
2,68157,4.5,1445715154,2015-10-24 19:32:34
2,71535,3.0,1445714974,2015-10-24 19:29:34
2,74458,4.0,1445714926,2015-10-24 19:28:46
2,77455,3.0,1445714941,2015-10-24 19:29:01
2,79132,4.0,1445714841,2015-10-24 19:27:21
2,80489,4.5,1445715340,2015-10-24 19:35:40
2,80906,5.0,1445715172,2015-10-24 19:32:52
2,86345,4.0,1445715166,2015-10-24 19:32:46
2,89774,5.0,1445715189,2015-10-24 19:33:09
2,91529,3.5,1445714891,2015-10-24 19:28:11
2,91658,2.5,1445714938,2015-10-24 19:28:58
2,99114,3.5,1445714874,2015-10-24 19:27:54
2,106782,5.0,1445714966,2015-10-24 19:29:26
2,109487,3.0,1445715145,2015-10-24 19:32:25
2,112552,4.0,1445714882,2015-10-24 19:28:02
2,114060,2.0,1445715276,2015-10-24 19:34:36
2,115713,3.5,1445714854,2015-10-24 19:27:34
2,122882,5.0,1445715272,2015-10-24 19:34:32
2,131724,5.0,1445714851,2015-10-24 19:27:31
3,31,0.5,1306463578,2011-05-27 02:32:58
3,527,0.5,1306464275,2011-05-27 02:44:35
3,647,0.5,1306463619,2011-05-27 02:33:39
3,688,0.5,1306464228,2011-05-27 02:43:48
3,720,0.5,1306463595,2011-05-27 02:33:15
3,849,5.0,1306463611,2011-05-27 02:33:31
3,914,0.5,1306463567,2011-05-27 02:32:47
3,1093,0.5,1306463627,2011-05-27 02:33:47
3,1124,0.5,1306464216,2011-05-27 02:43:36
3,1263,0.5,1306463569,2011-05-27 02:32:49
3,1272,0.5,1306463624,2011-05-27 02:33:44
3,1275,3.5,1306463323,2011-05-27 02:28:43
3,1302,0.5,1306464189,2011-05-27 02:43:09
3,1371,3.0,1306463561,2011-05-27 02:32:41
3,1587,4.5,1306464003,2011-05-27 02:40:03
3,2018,0.5,1306464175,2011-05-27 02:42:55
3,2080,0.5,1306463572,2011-05-27 02:32:52
3,2090,0.5,1306464261,2011-05-27 02:44:21
3,2105,2.0,1306463559,2011-05-27 02:32:39
3,2288,4.0,1306463631,2011-05-27 02:33:51
3,2424,0.5,1306464293,2011-05-27 02:44:53
3,2851,5.0,1306463925,2011-05-27 02:38:45
3,3024,4.5,1306464054,2011-05-27 02:40:54
3,3210,0.5,1306463638,2011-05-27 02:33:58
3,3703,5.0,1306463603,2011-05-27 02:33:23
3,3949,0.5,1306464245,2011-05-27 02:44:05
3,4518,5.0,1306463770,2011-05-27 02:36:10
3,5048,0.5,1306464284,2011-05-27 02:44:44
3,5181,5.0,1306463718,2011-05-27 02:35:18
3,5746,5.0,1306463708,2011-05-27 02:35:08
3,5764,4.5,1306464021,2011-05-27 02:40:21
3,5919,5.0,1306463825,2011-05-27 02:37:05
3,6238,0.5,1306464204,2011-05-27 02:43:24
3,6835,5.0,1306463670,2011-05-27 02:34:30
3,7899,4.5,1306464036,2011-05-27 02:40:36
3,7991,5.0,1306463684,2011-05-27 02:34:44
3,26409,4.5,1306463993,2011-05-27 02:39:53
3,70946,5.0,1306463815,2011-05-27 02:36:55
3,72378,0.5,1306464164,2011-05-27 02:42:44
4,21,3.0,986935199,2001-04-10 20:39:59
4,32,2.0,945173447,1999-12-14 12:10:47
4,45,3.0,986935047,2001-04-10 20:37:27
4,47,2.0,945173425,1999-12-14 12:10:25
4,52,3.0,964622786,2000-07-26 14:46:26
4,58,3.0,964538444,2000-07-25 15:20:44
4,106,4.0,986848784,2001-04-09 20:39:44
4,125,5.0,964622758,2000-07-26 14:45:58
4,126,1.0,986848920,2001-04-09 20:42:00
4,162,5.0,945078571,1999-12-13 09:49:31
4,171,3.0,945078428,1999-12-13 09:47:08
4,176,5.0,964622565,2000-07-26 14:42:45
4,190,2.0,945079259,1999-12-13 10:00:59
4,215,5.0,945079078,1999-12-13 09:57:58
4,222,1.0,945629040,1999-12-19 18:44:00
4,232,5.0,964622684,2000-07-26 14:44:44
4,235,2.0,945173513,1999-12-14 12:11:53
4,247,3.0,986848894,2001-04-09 20:41:34
4,260,5.0,945079259,1999-12-13 10:00:59
4,265,5.0,964538468,2000-07-25 15:21:08
4,296,1.0,945173350,1999-12-14 12:09:10
4,319,5.0,945079182,1999-12-13 09:59:42
4,342,5.0,964538500,2000-07-25 15:21:40
4,345,4.0,945629063,1999-12-19 18:44:23
4,348,4.0,964622786,2000-07-26 14:46:26
4,351,3.0,986934901,2001-04-10 20:35:01
4,357,3.0,964623306,2000-07-26 14:55:06
4,368,4.0,945078690,1999-12-13 09:51:30
4,417,2.0,945078467,1999-12-13 09:47:47
4,441,1.0,986934915,2001-04-10 20:35:15
4,450,2.0,986848828,2001-04-09 20:40:28
4,457,5.0,945079259,1999-12-13 10:00:59
4,475,5.0,945174290,1999-12-14 12:24:50
4,492,5.0,945079872,1999-12-13 10:11:12
4,509,1.0,945079106,1999-12-13 09:58:26
4,538,5.0,945078636,1999-12-13 09:50:36
4,539,1.0,964538832,2000-07-25 15:27:12
4,553,2.0,945079301,1999-12-13 10:01:41
4,588,4.0,945079670,1999-12-13 10:07:50
4,593,5.0,964539986,2000-07-25 15:46:26
4,595,3.0,986848609,2001-04-09 20:36:49
4,599,2.0,945078587,1999-12-13 09:49:47
4,608,5.0,964540008,2000-07-25 15:46:48
4,648,3.0,945079906,1999-12-13 10:11:46
4,708,4.0,986935230,2001-04-10 20:40:30
4,759,3.0,945078601,1999-12-13 09:50:01
4,800,4.0,945079106,1999-12-13 09:58:26
4,892,4.0,964622714,2000-07-26 14:45:14
4,898,5.0,964623347,2000-07-26 14:55:47
4,899,4.0,945079653,1999-12-13 10:07:33
4,902,4.0,945078446,1999-12-13 09:47:26
4,904,4.0,945079837,1999-12-13 10:10:37
4,908,5.0,945173902,1999-12-14 12:18:22
4,910,5.0,945173989,1999-12-14 12:19:49
4,912,5.0,945173902,1999-12-14 12:18:22
4,914,5.0,945079670,1999-12-13 10:07:50
4,919,5.0,945079521,1999-12-13 10:05:21
4,920,5.0,945173602,1999-12-14 12:13:22
4,930,5.0,964538571,2000-07-25 15:22:51
4,937,3.0,986849085,2001-04-09 20:44:45
4,1025,4.0,945079232,1999-12-13 10:00:32
4,1046,5.0,945173654,1999-12-14 12:14:14
4,1057,3.0,964540578,2000-07-25 15:56:18
4,1060,2.0,986934819,2001-04-10 20:33:39
4,1073,4.0,945079483,1999-12-13 10:04:43
4,1077,5.0,945173692,1999-12-14 12:14:52
4,1079,2.0,945078946,1999-12-13 09:55:46
4,1080,5.0,986934696,2001-04-10 20:31:36
4,1084,5.0,945079259,1999-12-13 10:00:59
4,1086,5.0,964539723,2000-07-25 15:42:03
4,1094,3.0,964538500,2000-07-25 15:21:40
4,1103,5.0,964539723,2000-07-25 15:42:03
4,1136,5.0,986934625,2001-04-10 20:30:25
4,1179,4.0,964539180,2000-07-25 15:33:00
4,1183,1.0,964778513,2000-07-28 10:01:53
4,1188,5.0,964538500,2000-07-25 15:21:40
4,1196,5.0,964538763,2000-07-25 15:26:03
4,1197,5.0,964538763,2000-07-25 15:26:03
4,1198,3.0,964538728,2000-07-25 15:25:28
4,1199,2.0,945078967,1999-12-13 09:56:07
4,1203,5.0,945174025,1999-12-14 12:20:25
4,1211,1.0,964539205,2000-07-25 15:33:25
4,1213,4.0,945079729,1999-12-13 10:08:49
4,1219,4.0,964539961,2000-07-25 15:46:01
4,1225,4.0,964539326,2000-07-25 15:35:26
4,1250,5.0,945174008,1999-12-14 12:20:08
4,1259,4.0,964538728,2000-07-25 15:25:28
4,1265,4.0,964622684,2000-07-26 14:44:44
4,1266,4.0,986849037,2001-04-09 20:43:57
4,1279,2.0,986934832,2001-04-10 20:33:52
4,1282,5.0,945079653,1999-12-13 10:07:33
4,1283,5.0,945078690,1999-12-13 09:51:30
4,1288,4.0,945079653,1999-12-13 10:07:33
4,1291,4.0,964538763,2000-07-25 15:26:03
4,1304,3.0,945078467,1999-12-13 09:47:47
4,1391,1.0,945173766,1999-12-14 12:16:06
4,1449,5.0,945079767,1999-12-13 10:09:27
4,1466,4.0,945173492,1999-12-14 12:11:32
4,1500,4.0,964622830,2000-07-26 14:47:10
4,1517,4.0,945079790,1999-12-13 10:09:50
4,1580,3.0,986935244,2001-04-10 20:40:44
4,1597,1.0,945079906,1999-12-13 10:11:46
4,1617,2.0,945079837,1999-12-13 10:10:37
4,1641,4.0,964622758,2000-07-26 14:45:58
4,1704,1.0,945629015,1999-12-19 18:43:35
4,1719,4.0,945079956,1999-12-13 10:12:36
4,1732,4.0,945079889,1999-12-13 10:11:29
4,1733,5.0,945079143,1999-12-13 09:59:03
4,1734,3.0,964539357,2000-07-25 15:35:57
4,1834,5.0,945174134,1999-12-14 12:22:14
4,1860,2.0,986849001,2001-04-09 20:43:21
4,1883,4.0,964622642,2000-07-26 14:44:02
4,1885,3.0,964622617,2000-07-26 14:43:37
4,1892,2.0,964539431,2000-07-25 15:37:11
4,1895,4.0,945629179,1999-12-19 18:46:19
4,1907,3.0,964540505,2000-07-25 15:55:05
4,1914,4.0,964622714,2000-07-26 14:45:14
4,1916,1.0,986934786,2001-04-10 20:33:06
4,1923,3.0,986934870,2001-04-10 20:34:30
4,1947,5.0,945079653,1999-12-13 10:07:33
4,1966,2.0,964622684,2000-07-26 14:44:44
4,1967,5.0,945078967,1999-12-13 09:56:07
4,1968,4.0,986934786,2001-04-10 20:33:06
4,2019,2.0,945078690,1999-12-13 09:51:30
4,2076,4.0,945079052,1999-12-13 09:57:32
4,2078,5.0,945079521,1999-12-13 10:05:21
4,2109,4.0,986935016,2001-04-10 20:36:56
4,2145,3.0,986935328,2001-04-10 20:42:08
4,2150,5.0,986934738,2001-04-10 20:32:18
4,2174,5.0,964539855,2000-07-25 15:44:15
4,2186,5.0,945174008,1999-12-14 12:20:08
4,2203,4.0,945079729,1999-12-13 10:08:49
4,2204,5.0,964540008,2000-07-25 15:46:48
4,2282,1.0,945629238,1999-12-19 18:47:18
4,2324,1.0,964622590,2000-07-26 14:43:10
4,2336,2.0,964538964,2000-07-25 15:29:24
4,2351,4.0,945078467,1999-12-13 09:47:47
4,2359,4.0,964622590,2000-07-26 14:43:10
4,2390,5.0,945079164,1999-12-13 09:59:24
4,2395,3.0,964623306,2000-07-26 14:55:06
4,2406,4.0,986935302,2001-04-10 20:41:42
4,2467,4.0,945079858,1999-12-13 10:10:58
4,2571,1.0,945173385,1999-12-14 12:09:45
4,2583,5.0,945078863,1999-12-13 09:54:23
4,2599,5.0,964622684,2000-07-26 14:44:44
4,2628,1.0,986848894,2001-04-09 20:41:34
4,2683,4.0,945079790,1999-12-13 10:09:50
4,2692,5.0,945079013,1999-12-13 09:56:53
4,2712,2.0,945078542,1999-12-13 09:49:02
4,2762,4.0,964539986,2000-07-25 15:46:26
4,2763,1.0,964778621,2000-07-28 10:03:41
4,2770,2.0,945173553,1999-12-14 12:12:33
4,2791,5.0,964539628,2000-07-25 15:40:28
4,2843,5.0,945078814,1999-12-13 09:53:34
4,2858,5.0,964539140,2000-07-25 15:32:20
4,2874,4.0,986935016,2001-04-10 20:36:56
4,2921,4.0,945078708,1999-12-13 09:51:48
4,2926,5.0,986934870,2001-04-10 20:34:30
4,2959,2.0,945078528,1999-12-13 09:48:48
4,2973,2.0,945078946,1999-12-13 09:55:46
4,2997,4.0,986848610,2001-04-09 20:36:50
4,3033,4.0,986936200,2001-04-10 20:56:40
4,3044,5.0,945079920,1999-12-13 10:12:00
4,3060,4.0,986934884,2001-04-10 20:34:44
4,3079,3.0,964778197,2000-07-28 09:56:37
4,3083,5.0,964622487,2000-07-26 14:41:27
4,3160,4.0,964539121,2000-07-25 15:32:01
4,3175,1.0,964538930,2000-07-25 15:28:50
4,3176,4.0,964539771,2000-07-25 15:42:51
4,3204,4.0,964539828,2000-07-25 15:43:48
4,3255,4.0,964623306,2000-07-26 14:55:06
4,3317,4.0,986934498,2001-04-10 20:28:18
4,3358,3.0,964622758,2000-07-26 14:45:58
4,3365,5.0,964538329,2000-07-25 15:18:49
4,3386,4.0,964539395,2000-07-25 15:36:35
4,3408,4.0,986849238,2001-04-09 20:47:18
4,3481,2.0,964538243,2000-07-25 15:17:23
4,3489,1.0,986848908,2001-04-09 20:41:48
4,3508,5.0,964538351,2000-07-25 15:19:11
4,3538,2.0,986849212,2001-04-09 20:46:52
4,3591,1.0,986935199,2001-04-10 20:39:59
4,3788,3.0,964539085,2000-07-25 15:31:25
4,3809,3.0,986936207,2001-04-10 20:56:47
4,3851,5.0,986849180,2001-04-09 20:46:20
4,3897,4.0,986934465,2001-04-10 20:27:45
4,3911,3.0,986849149,2001-04-09 20:45:49
4,3967,4.0,986849164,2001-04-09 20:46:04
4,3996,4.0,986849130,2001-04-09 20:45:30
4,4002,3.0,986934819,2001-04-10 20:33:39
4,4014,1.0,986849254,2001-04-09 20:47:34
4,4020,3.0,986848856,2001-04-09 20:40:56
4,4021,4.0,986849180,2001-04-09 20:46:20
4,4027,3.0,986849201,2001-04-09 20:46:41
4,4029,3.0,986849226,2001-04-09 20:47:06
4,4033,4.0,986849149,2001-04-09 20:45:49
4,4034,5.0,986848753,2001-04-09 20:39:13
4,4074,3.0,986848665,2001-04-09 20:37:45
4,4121,4.0,986934901,2001-04-10 20:35:01
4,4144,3.0,986848685,2001-04-09 20:38:05
4,4166,3.0,986848700,2001-04-09 20:38:20
4,4226,2.0,1007569424,2001-12-05 16:23:44
4,4239,5.0,986848685,2001-04-09 20:38:05
4,4246,4.0,1007574542,2001-12-05 17:49:02
4,4252,3.0,1007569465,2001-12-05 16:24:25
4,4260,2.0,1007569424,2001-12-05 16:23:44
4,4273,4.0,1007574470,2001-12-05 17:47:50
4,4308,1.0,1007569465,2001-12-05 16:24:25
4,4347,4.0,1007569586,2001-12-05 16:26:26
4,4381,3.0,1007574509,2001-12-05 17:48:29
4,4641,1.0,1007569586,2001-12-05 16:26:26
4,4741,3.0,1007574532,2001-12-05 17:48:52
4,4765,5.0,1007569445,2001-12-05 16:24:05
4,4881,3.0,1007569445,2001-12-05 16:24:05
4,4896,4.0,1007574532,2001-12-05 17:48:52
4,4902,4.0,1007569465,2001-12-05 16:24:25
4,4967,5.0,1007569424,2001-12-05 16:23:44
5,1,4.0,847434962,1996-11-08 06:36:02
5,21,4.0,847435238,1996-11-08 06:40:38
5,34,4.0,847434881,1996-11-08 06:34:41
5,36,4.0,847435292,1996-11-08 06:41:32
5,39,3.0,847434961,1996-11-08 06:36:01
5,50,4.0,847434881,1996-11-08 06:34:41
5,58,5.0,847435238,1996-11-08 06:40:38
5,110,4.0,847434880,1996-11-08 06:34:40
5,150,3.0,847434748,1996-11-08 06:32:28
5,153,3.0,847434802,1996-11-08 06:33:22
5,232,4.0,847435292,1996-11-08 06:41:32
5,247,5.0,847435337,1996-11-08 06:42:17
5,253,3.0,847435292,1996-11-08 06:41:32
5,261,4.0,847435238,1996-11-08 06:40:38
5,265,3.0,847435129,1996-11-08 06:38:49
5,266,1.0,847435311,1996-11-08 06:41:51
5,290,5.0,847435311,1996-11-08 06:41:51
5,296,5.0,847434748,1996-11-08 06:32:28
5,300,3.0,847435337,1996-11-08 06:42:17
5,316,2.0,847434832,1996-11-08 06:33:52
5,318,3.0,847434880,1996-11-08 06:34:40
5,344,3.0,847434802,1996-11-08 06:33:22
5,349,3.0,847434832,1996-11-08 06:33:52
